country,year,sex,list,agf,cause,m0,m1,m5,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,m75,m80,m85p,m85,m90p,m90,m95p,m95,m100p
GBRTENW,2007,1,interm,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2007,1,interm,3,25,0,0,0,0,1,0,0,0,0,1,5,39,109,276,591,1191,2299,4244,8334,6904,12362,11550,16413,.,.
GBRTENW,2007,1,interm,3,26,0,0,0,0,2,2,3,2,5,4,7,9,6,14,10,9,27,29,39,36,48,28,148,.,.
GBRTENW,2007,1,interm,3,27,0,0,0,0,1,0,0,0,2,5,8,28,53,124,260,412,717,1256,2037,1768,2795,2585,3844,.,.
GBRTENW,2007,1,interm,3,28,0,0,2,1,0,1,1,3,4,14,29,59,114,149,229,291,440,477,775,724,918,820,1405,.,.
GBRTENW,2007,1,interm,3,29,6,9,12,7,8,8,15,23,22,45,54,86,128,159,207,241,238,240,217,232,174,208,0,.,.
GBRTENW,2007,1,interm,3,30,9,8,8,8,10,12,11,11,13,17,23,33,73,109,205,354,519,720,990,920,1185,1112,1553,.,.
GBRTENW,2007,1,interm,3,31,3,1,1,1,4,6,7,11,21,25,42,76,135,224,381,561,846,1152,1481,1460,1541,1598,1257,.,.
GBRTENW,2007,1,interm,3,32,0,0,1,0,1,0,1,1,1,1,4,6,13,24,41,72,124,230,375,320,529,473,813,.,.
GBRTENW,2007,1,interm,3,33,6,13,8,8,12,16,14,19,29,47,69,122,287,491,842,1121,1716,2434,3587,3348,4259,4031,5397,.,.
GBRTENW,2007,1,interm,3,34,3,6,1,2,3,1,5,6,7,6,13,32,33,59,121,203,371,634,1253,1020,1909,1654,3179,.,.
GBRTENW,2007,1,interm,3,35,0,0,0,0,2,7,2,5,11,14,21,32,57,84,183,332,619,964,1877,1544,2815,2683,3475,.,.
GBRTENW,2007,1,interm,3,36,3,0,0,0,0,0,1,0,2,0,0,1,2,3,1,3,4,4,24,16,48,28,148,.,.
GBRTENW,2007,1,interm,3,37,113,21,6,7,8,7,11,14,13,9,23,19,28,26,48,60,103,132,276,172,569,431,1257,.,.
GBRTENW,2007,1,interm,3,38,30,5,4,0,2,5,3,4,4,9,9,14,14,18,27,35,74,98,321,204,651,514,1331,.,.
GBRTENW,2007,1,interm,3,39,0,0,0,0,0,0,0,0,0,0,1,2,6,24,76,229,710,2071,6938,5040,12282,11203,17669,.,.
GBRTENW,2007,1,interm,3,40,0,0,0,0,0,1,3,6,9,18,20,30,24,24,23,9,5,14,9,12,0,0,0,.,.
GBRTENW,2007,1,interm,3,41,0,0,0,0,10,46,66,84,58,45,33,12,6,3,0,2,3,0,0,0,0,0,0,.,.
GBRTENW,2007,1,interm,3,42,0,0,0,1,0,0,1,1,0,2,2,0,3,3,3,4,16,31,118,84,213,167,444,.,.
GBRTENW,2007,1,interm,3,43,45,0,0,1,1,3,2,9,12,20,41,59,82,124,180,214,300,269,243,272,162,195,0,.,.
GBRTENW,2007,1,interm,3,44,0,0,1,0,1,1,0,0,0,0,1,1,7,16,97,295,736,1404,2507,2340,2979,2835,3697,.,.
GBRTENW,2007,1,interm,3,45,15,5,4,1,1,0,1,0,1,1,3,4,10,37,72,169,382,978,2398,1928,3723,3447,5101,.,.
GBRTENW,2007,1,interm,3,46,6,2,5,2,10,16,16,22,27,34,27,25,22,21,19,30,34,71,119,104,162,195,0,.,.
GBRTENW,2007,1,interm,3,47,77,25,8,17,22,16,16,14,15,12,29,28,42,47,68,75,155,212,311,300,343,278,665,.,.
GBRTENW,2007,1,interm,3,48,0,1,1,0,0,0,2,1,2,2,2,6,6,11,23,55,64,120,190,204,152,153,148,.,.
GBRTENW,2007,1,interm,3,49,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,9,21,82,286,136,708,584,1331,.,.
GBRTENW,2007,1,interm,3,50,0,0,0,0,0,0,1,1,5,9,25,34,61,82,106,178,320,565,1122,944,1624,1446,2514,.,.
GBRTENW,2007,1,interm,3,51,3,0,0,0,0,2,7,22,54,102,189,366,599,949,1450,2302,3912,6429,11254,9900,15067,14427,18261,.,.
GBRTENW,2007,1,interm,3,52,0,0,0,0,0,1,3,15,42,85,200,351,561,771,1184,1640,2556,3622,5470,5092,6536,6394,7245,.,.
GBRTENW,2007,1,interm,3,53,0,0,0,1,0,1,3,7,10,31,78,160,282,516,1031,1710,3433,6567,14150,11652,21184,19000,32086,.,.
GBRTENW,2007,1,interm,3,54,15,2,0,1,0,2,5,6,4,11,15,29,41,66,84,171,307,524,907,784,1253,1223,1405,.,.
GBRTENW,2007,1,interm,3,55,0,0,0,0,0,2,3,2,5,6,10,19,33,47,108,176,390,750,1565,1388,2065,1946,2661,.,.
GBRTENW,2007,1,interm,3,56,0,0,1,0,2,1,2,3,2,1,1,1,1,1,1,0,1,4,22,8,60,28,222,.,.
GBRTENW,2007,1,interm,3,57,6,0,0,0,0,1,0,1,2,2,6,7,31,47,94,244,569,1366,4679,3268,8650,7450,14638,.,.
GBRTENW,2007,1,interm,3,58,74,13,1,3,13,17,11,25,37,48,60,86,109,139,193,290,457,1035,2749,1976,4925,4267,8206,.,.
GBRTENW,2007,1,interm,3,59,9,1,1,0,4,6,11,12,25,43,73,101,124,180,259,380,625,1013,1535,1416,1870,1904,1700,.,.
GBRTENW,2007,1,interm,3,60,3,0,0,0,1,1,1,3,2,8,13,22,42,57,96,222,414,887,1715,1424,2535,2377,3327,.,.
GBRTENW,2007,1,interm,3,61,21,0,0,1,1,2,1,3,4,11,16,43,75,176,472,1122,2667,5958,15075,11732,24486,22253,35635,.,.
GBRTENW,2007,1,interm,3,62,0,1,1,0,0,0,0,0,1,0,0,1,5,9,19,57,117,304,664,532,1034,945,1479,.,.
GBRTENW,2007,1,interm,3,63,3,1,0,1,1,3,4,5,14,10,23,35,100,214,427,895,1570,2599,4582,4136,5840,5810,5988,.,.
GBRTENW,2007,1,interm,3,64,0,1,0,0,0,0,2,9,8,25,35,55,73,107,116,199,317,379,717,652,901,903,887,.,.
GBRTENW,2007,1,interm,3,65,3,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2,21,20,23,28,0,.,.
GBRTENW,2007,1,interm,3,66,36,6,2,2,5,4,4,8,24,38,69,84,132,228,402,769,1744,4419,16488,10324,33842,26714,69421,.,.
GBRTENW,2007,1,interm,3,67,27,3,1,1,1,0,0,0,2,2,3,6,10,11,28,57,128,263,885,652,1543,1348,2514,.,.
GBRTENW,2007,1,interm,3,68,3,1,4,3,4,3,3,5,5,4,9,14,10,10,21,18,56,84,245,164,474,361,1035,.,.
GBRTENW,2007,1,interm,3,69,0,0,0,0,1,2,1,1,5,14,37,92,245,455,964,1707,3299,5650,9578,8512,12579,12551,12716,.,.
GBRTENW,2007,1,interm,3,70,0,0,0,1,2,2,0,2,3,9,13,10,20,31,66,103,258,605,1845,1328,3299,2849,5545,.,.
GBRTENW,2007,1,interm,3,71,0,0,0,0,0,0,0,0,1,0,0,2,3,4,16,46,66,163,209,188,268,292,148,.,.
GBRTENW,2007,1,interm,3,72,3,1,1,0,0,1,2,2,4,2,7,15,42,88,221,352,529,868,1188,1248,1019,1001,1109,.,.
GBRTENW,2007,1,interm,3,73,36,7,1,2,1,2,1,1,8,5,11,17,26,51,96,212,460,1064,3666,2404,7219,6088,12864,.,.
GBRTENW,2007,1,interm,3,74,0,0,0,1,0,0,1,7,6,7,15,27,45,68,102,152,283,483,1058,888,1537,1459,1922,.,.
GBRTENW,2007,1,interm,3,75,3,2,0,1,1,0,1,0,1,1,2,6,6,8,23,41,73,151,321,272,458,431,591,.,.
GBRTENW,2007,1,interm,3,76,24,2,2,1,1,2,4,5,7,14,18,25,61,107,215,341,741,1357,2543,2184,3556,3350,4584,.,.
GBRTENW,2007,1,interm,3,77,3,0,0,0,0,2,14,33,77,154,221,310,321,290,255,169,109,92,53,64,23,28,0,.,.
GBRTENW,2007,1,interm,3,78,0,0,0,0,0,0,3,10,16,29,45,76,69,86,93,101,115,116,131,152,71,56,148,.,.
GBRTENW,2007,1,interm,3,79,6,2,1,1,0,0,2,5,15,19,24,43,57,45,56,61,94,84,122,136,81,97,0,.,.
GBRTENW,2007,1,interm,3,80,0,0,0,0,0,1,0,0,1,2,1,6,12,16,32,74,133,216,586,436,1010,945,1331,.,.
GBRTENW,2007,1,interm,3,81,0,0,0,1,1,2,1,6,11,21,21,26,37,37,52,70,86,177,206,184,268,292,148,.,.
GBRTENW,2007,1,interm,3,82,6,2,1,1,1,1,3,5,6,12,9,36,34,40,78,125,233,536,1301,964,2251,1932,3844,.,.
GBRTENW,2007,1,interm,3,83,0,0,0,0,0,0,0,2,1,2,4,9,11,23,43,49,106,234,628,500,988,890,1479,.,.
GBRTENW,2007,1,interm,3,84,6,2,1,1,2,0,3,3,2,7,7,12,20,46,66,130,241,524,1358,1056,2207,1835,4066,.,.
GBRTENW,2007,1,interm,3,85,6,2,0,0,0,1,2,1,2,1,4,6,5,14,17,48,78,165,315,248,504,486,591,.,.
GBRTENW,2007,1,interm,3,86,0,0,0,1,1,1,2,1,3,4,4,9,15,31,57,133,268,603,2044,1440,3746,3252,6210,.,.
GBRTENW,2007,1,interm,3,87,6,0,0,0,1,1,2,0,3,2,9,7,20,34,77,184,522,1137,3664,2532,6853,5337,14416,.,.
GBRTENW,2007,1,interm,3,88,0,0,0,0,0,0,1,0,0,0,2,3,0,2,7,9,36,104,319,220,599,556,813,.,.
GBRTENW,2007,1,interm,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2007,1,interm,3,90,2970,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2007,1,interm,3,91,1244,33,8,7,10,12,12,9,17,18,20,25,30,41,30,22,31,59,75,68,94,83,148,.,.
GBRTENW,2007,1,interm,3,92,345,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2007,1,interm,3,93,6,11,10,24,157,174,115,109,100,87,71,64,65,61,54,61,102,151,191,188,198,208,148,.,.
GBRTENW,2007,1,interm,3,94,0,2,1,1,9,9,15,14,16,25,30,42,49,71,82,153,257,558,1307,1028,2094,2099,2070,.,.
GBRTENW,2007,1,interm,3,95,6,8,1,2,9,10,2,8,6,5,7,6,7,5,3,4,12,8,6,4,12,14,0,.,.
GBRTENW,2007,1,interm,3,96,3,5,1,0,1,4,4,3,3,4,5,6,6,5,11,12,14,26,39,28,71,56,148,.,.
GBRTENW,2007,1,interm,3,97,0,0,0,0,0,1,6,13,15,17,15,15,11,9,3,2,0,6,3,4,0,0,0,.,.
GBRTENW,2007,1,interm,3,98,0,0,1,2,9,39,66,80,70,48,40,29,23,10,9,5,3,16,9,0,35,42,0,.,.
GBRTENW,2007,1,interm,3,99,36,6,2,8,3,9,9,14,14,7,8,5,15,8,10,19,22,57,93,84,119,83,296,.,.
GBRTENW,2007,1,interm,3,100,0,0,0,3,33,91,109,143,166,153,128,137,128,97,90,69,96,137,152,144,175,181,148,.,.
GBRTENW,2007,1,interm,3,101,0,1,1,0,4,6,7,4,2,1,1,2,2,1,0,1,0,0,9,8,12,0,74,.,.
GBRTENW,2007,1,interm,3,102,6,2,0,2,21,37,43,56,55,53,41,38,36,32,19,16,22,37,39,44,24,14,74,.,.
GBRTENW,2007,1,interm,3,103,6,2,0,1,0,0,0,1,2,0,2,6,6,13,12,26,42,73,152,148,164,153,222,.,.
GBRTENW,2007,1,interm,3,104,48,13,4,3,39,55,43,50,38,46,53,38,53,44,55,89,165,442,1643,1052,3305,2516,7245,.,.
GBRTENW,2008,1,interm,3,0,5360,213,114,111,432,686,746,969,1332,1825,2713,4233,6625,10379,17065,27627,47577,82301,172064,140902,266177,238892,393050,.,.
GBRTENW,2008,1,interm,3,1,0,1,1,0,0,1,1,1,1,0,3,3,3,21,36,71,176,431,1175,955,1840,1592,2994,.,.
GBRTENW,2008,1,interm,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,8,9,6,20,7,59,56,70,.,.
GBRTENW,2008,1,interm,3,3,0,0,0,0,0,0,2,2,2,4,6,10,10,11,19,24,33,58,113,112,117,127,70,.,.
GBRTENW,2008,1,interm,3,4,35,3,1,1,0,1,2,6,5,6,12,10,18,31,52,96,185,365,792,622,1307,1169,1950,.,.
GBRTENW,2008,1,interm,3,5,49,12,0,0,2,2,1,1,2,3,2,2,8,11,12,10,21,46,82,79,93,99,70,.,.
GBRTENW,2008,1,interm,3,6,0,1,0,1,1,1,3,6,16,16,14,8,8,8,4,3,5,2,3,4,0,0,0,.,.
GBRTENW,2008,1,interm,3,7,0,0,0,0,0,0,1,1,2,5,15,16,19,9,8,11,10,10,0,0,0,0,0,.,.
GBRTENW,2008,1,interm,3,8,29,8,3,0,1,1,3,1,2,4,2,5,4,9,19,18,24,23,77,67,107,85,209,.,.
GBRTENW,2008,1,interm,3,9,9,2,0,0,1,0,0,2,2,2,3,4,3,4,9,11,18,21,34,37,24,14,70,.,.
GBRTENW,2008,1,interm,3,10,0,0,1,0,1,2,2,1,8,12,31,79,95,111,147,145,127,149,233,210,305,296,348,.,.
GBRTENW,2008,1,interm,3,11,0,0,0,0,0,2,1,5,9,28,57,121,239,378,516,634,860,1150,1490,1486,1501,1465,1671,.,.
GBRTENW,2008,1,interm,3,12,0,0,0,0,0,1,1,3,8,14,23,38,80,138,259,446,712,1090,1288,1288,1290,1268,1393,.,.
GBRTENW,2008,1,interm,3,13,0,0,0,0,1,2,5,3,15,14,34,72,146,264,446,692,1157,1448,2311,2202,2643,2747,2158,.,.
GBRTENW,2008,1,interm,3,14,0,0,0,0,0,2,2,4,7,11,37,65,138,201,351,484,628,943,1341,1217,1716,1606,2228,.,.
GBRTENW,2008,1,interm,3,15,0,1,1,0,1,1,3,5,3,10,23,35,95,143,204,296,387,470,522,535,483,437,696,.,.
GBRTENW,2008,1,interm,3,16,0,0,0,0,0,0,1,1,4,18,38,81,157,259,411,552,735,980,1004,932,1221,1169,1462,.,.
GBRTENW,2008,1,interm,3,17,0,0,0,0,0,1,2,1,6,5,19,25,54,102,177,250,369,564,841,753,1109,958,1810,.,.
GBRTENW,2008,1,interm,3,18,0,0,0,0,0,1,0,1,1,1,4,17,29,52,68,82,113,157,210,213,201,155,418,.,.
GBRTENW,2008,1,interm,3,19,0,0,0,0,0,0,1,5,18,43,111,314,662,1181,2060,2950,4185,5174,6060,6024,6167,6085,6545,.,.
GBRTENW,2008,1,interm,3,20,0,0,0,0,0,4,5,7,11,21,28,37,62,93,113,146,232,317,548,476,769,620,1462,.,.
GBRTENW,2008,1,interm,3,21,0,0,0,0,0,0,0,0,0,1,1,1,2,5,6,5,15,23,31,26,46,56,0,.,.
GBRTENW,2008,1,interm,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2008,1,interm,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2008,1,interm,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2008,1,interm,3,25,0,0,0,0,0,0,0,0,1,0,8,35,77,272,597,1197,2217,3904,8237,7080,11731,11185,14274,.,.
GBRTENW,2008,1,interm,3,26,0,0,0,0,1,2,5,4,3,4,6,7,4,9,13,18,18,33,74,60,117,113,139,.,.
GBRTENW,2008,1,interm,3,27,0,0,0,0,0,0,1,1,3,3,11,22,63,118,228,382,664,1160,2306,1984,3279,3071,4247,.,.
GBRTENW,2008,1,interm,3,28,0,1,0,1,0,0,1,4,5,13,30,49,92,153,211,292,447,570,721,696,795,831,627,.,.
GBRTENW,2008,1,interm,3,29,3,7,14,6,8,8,11,18,34,40,67,88,127,168,195,269,273,238,176,180,163,183,70,.,.
GBRTENW,2008,1,interm,3,30,0,6,9,2,7,9,10,15,13,13,24,35,56,116,232,370,472,700,950,865,1208,1183,1323,.,.
GBRTENW,2008,1,interm,3,31,0,1,2,2,5,6,7,6,15,25,41,74,137,202,344,561,859,1256,1447,1374,1666,1620,1880,.,.
GBRTENW,2008,1,interm,3,32,0,0,1,0,0,0,1,0,2,1,2,5,13,20,42,89,140,234,377,311,576,535,766,.,.
GBRTENW,2008,1,interm,3,33,0,8,8,7,11,19,12,18,23,32,79,124,264,448,745,1168,1657,2337,3248,3055,3829,3634,4735,.,.
GBRTENW,2008,1,interm,3,34,9,1,2,1,5,2,2,7,8,11,12,23,44,63,105,204,349,617,1133,955,1670,1550,2228,.,.
GBRTENW,2008,1,interm,3,35,0,1,0,1,2,4,11,10,12,18,23,38,55,97,166,321,619,932,2024,1629,3218,2831,5013,.,.
GBRTENW,2008,1,interm,3,36,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,5,4,8,14,7,35,42,0,.,.
GBRTENW,2008,1,interm,3,37,127,16,7,5,3,10,11,6,15,18,19,24,30,27,50,63,93,141,385,277,709,578,1323,.,.
GBRTENW,2008,1,interm,3,38,17,4,3,1,5,1,2,2,4,8,11,10,13,16,31,40,54,81,302,198,615,507,1114,.,.
GBRTENW,2008,1,interm,3,39,0,0,0,0,0,0,0,0,0,0,1,1,7,27,67,254,797,2145,7377,5306,13631,11861,21863,.,.
GBRTENW,2008,1,interm,3,40,0,0,0,0,1,2,2,6,15,19,28,27,33,34,19,25,15,10,9,7,12,14,0,.,.
GBRTENW,2008,1,interm,3,41,0,0,0,0,8,39,57,81,72,60,32,19,12,3,1,0,0,2,3,0,12,14,0,.,.
GBRTENW,2008,1,interm,3,42,0,0,0,0,1,1,0,1,1,1,0,4,3,2,4,5,14,35,111,90,176,169,209,.,.
GBRTENW,2008,1,interm,3,43,66,4,0,1,1,2,3,5,7,20,39,60,85,121,181,227,269,296,238,255,186,211,70,.,.
GBRTENW,2008,1,interm,3,44,0,0,0,0,0,1,1,0,1,0,1,1,7,32,87,291,824,1564,2538,2351,3101,3184,2715,.,.
GBRTENW,2008,1,interm,3,45,14,3,2,0,1,1,0,1,0,2,2,4,13,33,63,164,447,1104,2530,2089,3862,3705,4595,.,.
GBRTENW,2008,1,interm,3,46,6,4,3,3,11,14,21,20,23,35,32,29,28,28,25,23,46,66,112,97,155,99,418,.,.
GBRTENW,2008,1,interm,3,47,95,10,12,13,21,26,15,12,14,24,24,33,39,61,76,97,143,197,339,292,482,451,627,.,.
GBRTENW,2008,1,interm,3,48,0,0,0,0,1,0,2,1,1,1,1,3,6,13,21,50,71,129,191,183,213,169,418,.,.
GBRTENW,2008,1,interm,3,49,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,12,21,52,390,213,923,747,1741,.,.
GBRTENW,2008,1,interm,3,50,0,0,0,0,1,0,2,5,6,14,26,39,46,63,113,179,287,589,1221,1026,1809,1704,2298,.,.
GBRTENW,2008,1,interm,3,51,6,0,0,1,1,2,7,11,40,111,223,358,575,847,1288,2132,3414,5868,10659,9585,13904,13016,18034,.,.
GBRTENW,2008,1,interm,3,52,0,1,1,0,1,0,6,18,52,89,188,330,467,737,1101,1614,2413,3431,5456,5171,6318,6029,7659,.,.
GBRTENW,2008,1,interm,3,53,6,0,0,0,0,1,4,5,13,34,80,168,273,517,956,1673,3146,6341,13796,11105,21922,20003,30845,.,.
GBRTENW,2008,1,interm,3,54,0,2,0,1,1,2,2,4,12,11,20,24,33,64,104,168,301,446,948,809,1367,1211,2089,.,.
GBRTENW,2008,1,interm,3,55,0,1,0,0,1,0,2,1,7,7,6,21,37,55,104,175,444,731,1670,1348,2641,2536,3133,.,.
GBRTENW,2008,1,interm,3,56,0,0,0,1,5,4,3,4,2,1,2,2,1,1,1,1,0,0,18,4,60,28,209,.,.
GBRTENW,2008,1,interm,3,57,6,0,0,0,1,0,0,1,1,3,4,12,20,51,90,218,592,1430,5116,3497,10007,8550,16780,.,.
GBRTENW,2008,1,interm,3,58,75,4,4,2,7,13,22,24,46,46,60,95,115,140,194,290,541,953,2924,2033,5614,4860,9121,.,.
GBRTENW,2008,1,interm,3,59,6,0,1,1,5,6,11,15,25,44,71,113,129,180,262,367,628,1022,1635,1524,1970,1930,2158,.,.
GBRTENW,2008,1,interm,3,60,0,0,1,0,1,1,0,5,5,6,9,30,41,58,90,171,389,721,1757,1468,2631,2493,3273,.,.
GBRTENW,2008,1,interm,3,61,9,2,1,0,0,0,2,3,7,6,19,29,82,175,423,1031,2620,5725,14839,11465,25029,22116,38574,.,.
GBRTENW,2008,1,interm,3,62,0,0,0,0,0,0,1,1,1,0,1,1,2,5,14,38,90,251,597,502,886,732,1601,.,.
GBRTENW,2008,1,interm,3,63,3,0,0,2,1,1,2,5,13,11,24,40,78,165,416,821,1553,2400,4229,3729,5738,5564,6545,.,.
GBRTENW,2008,1,interm,3,64,0,0,0,0,1,3,5,12,12,16,43,44,67,88,121,171,288,429,684,558,1067,1056,1114,.,.
GBRTENW,2008,1,interm,3,65,6,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,3,2,8,11,0,0,0,.,.
GBRTENW,2008,1,interm,3,66,58,11,3,1,2,6,5,15,27,34,47,77,128,213,457,736,1689,4439,16415,10615,33933,26975,66286,.,.
GBRTENW,2008,1,interm,3,67,35,3,1,1,1,0,0,2,1,2,5,8,13,20,29,64,157,381,1369,936,2675,2367,4108,.,.
GBRTENW,2008,1,interm,3,68,0,2,3,7,2,5,2,4,5,4,11,8,15,8,22,21,26,95,230,195,338,366,209,.,.
GBRTENW,2008,1,interm,3,69,3,0,0,0,0,1,1,0,6,12,31,85,244,499,997,1789,3274,5874,9950,8986,12860,12241,15736,.,.
GBRTENW,2008,1,interm,3,70,0,0,0,0,1,1,2,3,3,7,5,8,29,34,54,121,237,638,1715,1258,3095,2817,4387,.,.
GBRTENW,2008,1,interm,3,71,0,0,0,0,0,0,0,0,0,0,0,1,4,6,25,38,68,155,216,191,293,282,348,.,.
GBRTENW,2008,1,interm,3,72,12,0,0,1,1,0,1,1,2,5,7,18,35,82,193,362,556,856,1319,1352,1220,1197,1323,.,.
GBRTENW,2008,1,interm,3,73,12,12,3,0,2,2,3,2,4,7,9,18,27,42,76,190,456,980,3434,2265,6966,5649,13090,.,.
GBRTENW,2008,1,interm,3,74,0,0,1,0,0,1,1,5,6,13,19,35,48,75,89,147,300,487,982,869,1326,1282,1532,.,.
GBRTENW,2008,1,interm,3,75,0,1,0,1,0,0,0,0,1,1,3,2,9,11,28,36,76,155,333,255,569,437,1184,.,.
GBRTENW,2008,1,interm,3,76,35,4,3,2,2,3,3,6,7,9,29,30,58,97,188,377,669,1245,2535,2291,3271,2986,4595,.,.
GBRTENW,2008,1,interm,3,77,0,0,0,0,0,1,14,49,89,166,216,340,337,298,245,176,115,62,48,52,35,42,0,.,.
GBRTENW,2008,1,interm,3,78,0,0,0,1,0,0,2,7,13,28,49,50,64,78,82,120,109,135,127,139,93,99,70,.,.
GBRTENW,2008,1,interm,3,79,12,2,0,0,1,4,0,8,12,21,29,32,45,35,58,79,64,99,111,112,106,99,139,.,.
GBRTENW,2008,1,interm,3,80,3,0,0,0,0,0,0,0,1,1,3,3,10,19,34,66,148,280,629,520,957,803,1671,.,.
GBRTENW,2008,1,interm,3,81,0,0,0,0,0,2,3,8,10,12,19,27,25,45,63,65,127,133,193,187,211,211,209,.,.
GBRTENW,2008,1,interm,3,82,6,0,0,0,1,2,3,2,8,5,20,23,33,51,82,133,274,508,1346,1075,2166,1958,3133,.,.
GBRTENW,2008,1,interm,3,83,0,1,0,0,0,0,1,1,1,3,5,10,10,21,32,61,108,236,510,442,716,690,836,.,.
GBRTENW,2008,1,interm,3,84,3,2,0,1,2,2,2,1,5,6,7,13,21,36,85,131,286,518,1337,921,2591,2310,3899,.,.
GBRTENW,2008,1,interm,3,85,9,2,1,0,1,1,1,2,3,2,3,8,4,13,19,27,59,157,339,236,651,521,1253,.,.
GBRTENW,2008,1,interm,3,86,0,0,0,1,0,2,1,4,2,2,4,8,8,20,44,102,273,582,1914,1355,3601,3043,6197,.,.
GBRTENW,2008,1,interm,3,87,3,0,1,0,0,0,2,2,3,3,3,11,24,39,80,174,489,1173,4021,2988,7142,6043,12255,.,.
GBRTENW,2008,1,interm,3,88,0,0,0,0,1,0,1,0,0,0,0,0,4,2,4,14,37,106,357,277,600,549,836,.,.
GBRTENW,2008,1,interm,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2008,1,interm,3,90,3016,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2008,1,interm,3,91,1170,29,8,6,10,9,12,9,9,17,16,26,27,29,24,21,22,37,63,52,93,99,70,.,.
GBRTENW,2008,1,interm,3,92,318,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2008,1,interm,3,93,0,10,9,16,138,153,105,89,80,81,66,62,61,53,53,64,88,118,181,183,175,197,70,.,.
GBRTENW,2008,1,interm,3,94,0,1,1,2,6,13,9,11,16,23,41,46,52,63,87,138,287,560,1247,981,2050,1817,3133,.,.
GBRTENW,2008,1,interm,3,95,3,7,1,2,10,6,3,11,7,6,5,10,8,8,4,2,3,6,17,19,12,14,0,.,.
GBRTENW,2008,1,interm,3,96,0,2,0,1,1,1,2,3,5,6,6,7,9,11,11,13,17,19,51,34,105,113,70,.,.
GBRTENW,2008,1,interm,3,97,0,0,0,0,1,6,2,6,9,9,10,12,5,4,3,2,1,0,3,4,0,0,0,.,.
GBRTENW,2008,1,interm,3,98,0,0,1,2,16,43,66,87,73,69,48,33,21,15,7,9,10,6,45,45,46,56,0,.,.
GBRTENW,2008,1,interm,3,99,46,2,2,6,11,16,12,16,12,15,15,16,18,14,17,24,21,39,86,75,118,99,209,.,.
GBRTENW,2008,1,interm,3,100,0,0,0,2,34,98,123,140,160,174,146,143,146,110,76,92,89,129,168,157,200,183,279,.,.
GBRTENW,2008,1,interm,3,101,0,1,1,0,4,5,2,3,4,3,2,3,1,1,0,2,0,2,0,0,0,0,0,.,.
GBRTENW,2008,1,interm,3,102,6,3,1,1,20,50,39,42,58,60,51,40,24,23,25,26,17,25,20,19,23,28,0,.,.
GBRTENW,2008,1,interm,3,103,6,1,0,1,2,1,1,0,2,1,2,3,5,8,11,24,33,50,114,101,153,141,209,.,.
GBRTENW,2008,1,interm,3,104,32,12,5,5,48,53,46,47,56,46,51,50,45,48,62,76,165,443,1671,1078,3463,2860,6267,.,.
GBRTENW,2009,1,interm,3,0,5190,178,93,115,429,608,728,904,1334,1882,2609,4012,6602,9949,16195,26433,44855,78743,164467,136228,251930,225612,369341,.,.
GBRTENW,2009,1,interm,3,1,0,1,0,0,0,0,0,0,1,0,1,4,4,8,21,43,111,293,731,622,1072,905,1815,.,.
GBRTENW,2009,1,interm,3,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,4,13,22,18,34,41,0,.,.
GBRTENW,2009,1,interm,3,3,0,0,0,0,1,0,1,2,3,4,5,7,10,7,12,22,29,64,92,103,57,55,65,.,.
GBRTENW,2009,1,interm,3,4,23,8,3,4,1,1,2,1,5,5,11,14,24,35,51,105,181,331,793,678,1147,1070,1491,.,.
GBRTENW,2009,1,interm,3,5,49,10,1,2,1,0,0,2,1,3,2,2,6,4,10,14,24,36,111,103,137,110,259,.,.
GBRTENW,2009,1,interm,3,6,0,0,1,0,0,1,2,4,12,12,15,11,12,11,7,5,0,4,0,0,0,0,0,.,.
