country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
GBRTENW,2002,1,interm,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2002,1,interm,3,25,9080.29,0,0,0,0,0.93,0,0,0,1.98,5.12,16.06,69.11,169.83,400.21,776,1266.17,1894.7,2014.68,2465.51,1577.21,888.3,736.97,151.33,.,.
GBRTENW,2002,1,interm,3,26,168.17,0,0,0,0,0.93,3.87,8.62,5.84,12.86,8.2,12.05,12.02,13.06,8.98,10.94,14.95,18,15.07,22.77,13.18,9.59,7.35,2.24,.,.
GBRTENW,2002,1,interm,3,27,2938.99,0,0,0,0,0,0,1.92,0,1.98,9.22,14.05,54.08,104.51,183.64,292.49,447.65,590.91,563.71,674.84,410.52,264.32,218.36,45.96,.,.
GBRTENW,2002,1,interm,3,28,1854.39,0,1,0,0,0,1.93,1.92,2.92,12.86,22.54,65.24,101.15,193.94,212.58,275.58,276.16,315.95,200.97,169.63,112.51,57.12,50.39,6.73,.,.
GBRTENW,2002,1,interm,3,29,1691.88,2.03,13,18,16.76,10.22,11.6,23,33.1,50.47,81.96,108.41,157.24,188.92,207.59,241.75,225.32,177.97,84.41,40.14,30.41,9.73,5.25,4.48,.,.
GBRTENW,2002,1,interm,3,30,2103.3,0,11,23,28.59,18.57,12.57,20.12,22.39,29.69,32.79,41.15,74.11,127.62,133.74,248.72,309.06,375.94,303.46,290.78,189.55,101.23,77.69,23.54,.,.
GBRTENW,2002,1,interm,3,31,3675,0,1,2,1.97,11.14,18.36,14.37,28.23,51.46,71.72,83.31,153.23,263.28,352.31,448.69,648.04,611.9,492.37,421.61,282.8,138.81,118.63,20.18,.,.
GBRTENW,2002,1,interm,3,32,547.58,0,0,0,0,2.79,0,0.96,1.95,1.98,3.07,11.04,13.02,21.1,37.93,47.75,72.78,134.98,90.43,107.8,80.08,27.72,21,6.73,.,.
GBRTENW,2002,1,interm,3,33,8422.67,2.03,17,13,16.76,31.57,28.03,23,40.89,54.42,88.11,153.58,329.5,545.65,761.51,1044.61,1415.72,1535.76,1268.09,1053.43,745.02,308.41,262.45,45.96,.,.
GBRTENW,2002,1,interm,3,34,1647.6,3.05,3,2,4.93,3.71,1.93,5.75,13.63,14.84,28.69,28.11,36.06,58.28,73.86,121.37,231.3,289.95,362.74,364.4,225.03,139.38,110.23,29.15,.,.
GBRTENW,2002,1,interm,3,35,2923.5,0,0,1,0.99,3.71,4.83,8.62,20.45,29.69,29.71,54.2,74.11,114.56,179.65,275.58,451.63,505.92,547.63,621.22,374.03,247.18,190.02,57.17,.,.
GBRTENW,2002,1,interm,3,36,32.13,0,0,0,0,0,0,0.96,0,0.99,0,0,2,2.01,1,2.98,3.99,3,9.04,6.15,4.05,2.1,2.1,0,.,.
GBRTENW,2002,1,interm,3,37,649.68,24.38,22,10,11.83,13.93,21.26,13.41,22.39,10.88,24.59,22.08,32.05,37.18,53.89,44.77,73.78,69.99,56.27,84.99,50.68,34.31,23.1,11.21,.,.
GBRTENW,2002,1,interm,3,38,460.45,14.22,4,3,3.94,5.57,5.8,4.79,12.66,5.94,14.34,10.04,20.03,25.12,29.94,34.82,49.85,57.99,55.27,103.13,63.86,39.27,32.54,6.73,.,.
GBRTENW,2002,1,interm,3,39,3686.66,0,0,0,0,0,0,0,0,0,0,2.01,3,24.12,30.94,72.63,227.31,573.91,907.36,1845.39,1004.51,840.88,659.28,181.6,.,.
GBRTENW,2002,1,interm,3,40,327.99,0,0,0,0,0,3.87,10.54,22.39,24.74,32.79,45.17,53.08,55.27,30.94,14.92,12.96,8,4.02,9.3,6.08,3.22,2.1,1.12,.,.
GBRTENW,2002,1,interm,3,41,699.29,0,0,0,5.92,32.5,123.72,160.01,153.83,107.86,53.28,31.12,20.03,2.01,2,0,2.99,1,1,2.03,2.03,0,0,0,.,.
GBRTENW,2002,1,interm,3,42,107.38,0,0,0,0.99,0.93,1.93,1.92,4.87,0,0,1,0,4.02,2,2.98,7.98,20,22.11,36.66,12.16,24.5,18.9,5.6,.,.
GBRTENW,2002,1,interm,3,43,1284.82,18.28,3,2,1.97,0,1.93,7.67,12.66,25.73,39.96,88.33,88.13,127.62,133.74,185.05,205.38,147.98,125.6,69.79,48.65,21.14,18.9,2.24,.,.
GBRTENW,2002,1,interm,3,44,2324.89,0,0,0,0.99,0.93,0,0,0,0,0,1,2,14.07,28.94,108.44,251.24,566.91,636.06,714.31,492.63,221.69,185.82,35.87,.,.
GBRTENW,2002,1,interm,3,45,1674.8,2.03,9,3,0.99,0,0.97,0,0.97,2.97,4.1,6.02,6.01,23.11,34.93,71.63,171.48,337.95,391.88,607.76,378.08,229.68,183.72,45.96,.,.
GBRTENW,2002,1,interm,3,46,554.3,3.05,3,5,9.86,15.79,19.33,28.74,45.76,58.38,56.35,60.23,55.08,36.18,21.96,23.88,25.92,28,34.16,23.64,16.22,7.42,6.3,1.12,.,.
GBRTENW,2002,1,interm,3,47,1002.31,41.64,23,20,20.7,51.08,30.93,23,34.08,36.61,39.96,40.15,45.07,77.38,55.89,77.6,73.78,113.98,102.49,94.98,56.76,38.22,31.49,6.73,.,.
GBRTENW,2002,1,interm,3,48,315.69,0,0,0,0,0,0,2.87,0,3.96,1.02,4.02,14.02,15.07,25.95,35.82,65.8,62.99,49.24,34.93,25.34,9.59,7.35,2.24,.,.
GBRTENW,2002,1,interm,3,49,121.9,0,0,0,0,0,0,0,0.97,0,0,0,1,4.02,2.99,7.96,6.98,20,28.14,49.84,25.34,24.5,18.9,5.6,.,.
GBRTENW,2002,1,interm,3,50,1348.49,0,0,0,0,0,0.97,0.96,2.92,11.87,20.49,37.14,59.09,74.36,82.84,133.31,177.46,256.96,247.19,242.93,157.11,85.82,73.49,12.33,.,.
GBRTENW,2002,1,interm,3,51,25615.42,1.02,0,0,0,0,0,12.46,47.71,102.91,283.8,490.84,865.32,1422.92,1858.35,2777.68,3897.21,4894.22,4664.41,4296.58,2904.06,1392.52,1203.08,189.44,.,.
GBRTENW,2002,1,interm,3,52,12918.91,0,0,1,0,0.93,0,11.5,25.31,107.86,237.69,394.48,682.04,949.62,1199.65,1609.7,2013.91,2211.65,1904.15,1569.43,1093.71,475.72,390.53,85.19,.,.
GBRTENW,2002,1,interm,3,53,18719.61,0,0,0,0,0,0,1.92,10.71,33.64,73.77,175.66,346.53,594.89,945.15,1515.19,2490.46,3513.44,3936.91,5081.34,3077.39,2003.96,1592.56,411.4,.,.
GBRTENW,2002,1,interm,3,54,1323.63,5.08,4,2,0.99,0,3.87,2.87,6.82,14.84,11.27,20.08,41.06,59.29,68.86,109.44,187.43,225.96,250.2,309.57,203.74,105.83,92.38,13.45,.,.
GBRTENW,2002,1,interm,3,55,1581.11,0,0,0,0,1.86,4.83,6.71,2.92,10.88,17.42,28.11,45.07,50.24,86.83,114.41,219.34,280.96,318.53,393.01,260.5,132.51,112.33,20.18,.,.
GBRTENW,2002,1,interm,3,56,16.18,1.02,0,0,0,0,0,1.92,0.97,0,1.02,2.01,0,0,0,0.99,1,0,3.01,4.23,1.01,3.22,2.1,1.12,.,.
GBRTENW,2002,1,interm,3,57,3970.17,0,0,0,0,0.93,2.9,1.92,3.89,5.94,6.15,9.03,24.04,42.21,78.85,147.24,333.99,626.9,905.35,1780.85,910.24,870.61,634.08,236.52,.,.
GBRTENW,2002,1,interm,3,58,3132.64,15.24,9,2,6.9,13.93,27.06,33.53,51.6,61.35,92.21,98.37,142.22,185.9,197.61,215.89,308.07,385.94,497.39,788.43,421.67,366.76,278.2,88.56,.,.
GBRTENW,2002,1,interm,3,59,3341.05,0,1,1,4.93,6.5,5.8,14.37,37.97,63.33,121.92,162.61,200.31,260.27,269.47,355.17,465.59,538.91,426.05,405.85,269.63,136.23,107.08,29.15,.,.
GBRTENW,2002,1,interm,3,60,2617.69,1.02,1,0,1.97,2.79,0.97,0,1.95,7.92,14.34,32.12,51.08,73.36,115.77,192.01,304.08,498.92,568.73,749.68,480.46,269.21,228.86,40.35,.,.
GBRTENW,2002,1,interm,3,61,16156.63,3.05,2,0,0,0,0.97,1.92,1.95,4.95,19.47,48.18,99.15,216.05,435.15,885.43,1742.73,3036.52,3887.67,5771.45,3391.61,2379.84,1918,461.84,.,.
GBRTENW,2002,1,interm,3,62,749.95,0,0,0,0,0,0.97,0,0,0.99,0,5.02,3,4.02,14.97,32.83,72.78,155.98,187.9,271.49,159.14,112.35,95.53,16.81,.,.
GBRTENW,2002,1,interm,3,63,7365.51,0,0,0,0.99,2.79,3.87,2.87,11.68,14.84,26.64,40.15,74.11,185.9,372.27,687.46,1205.35,1625.74,1551.45,1559.4,1061.27,498.12,407.33,90.8,.,.
GBRTENW,2002,1,interm,3,64,1608.95,0,0,0,0,2.79,2.9,13.41,19.47,22.76,35.86,62.23,80.12,108.53,126.75,132.32,220.33,288.95,245.18,247.34,161.17,86.17,68.24,17.94,.,.
GBRTENW,2002,1,interm,3,65,15.07,0,0,0,0,0,0.97,0,0.97,0.99,1.02,0,0,1,0,0.99,1.99,1,4.02,2.1,0,2.1,2.1,0,.,.
GBRTENW,2002,1,interm,3,66,12767.87,21.33,4,3,3.94,7.43,6.77,16.29,23.37,58.38,68.64,103.39,159.24,210.02,298.41,471.57,926.2,1781.72,2671.83,5932.34,2864.53,3067.82,2203.55,864.27,.,.
GBRTENW,2002,1,interm,3,67,324.35,7.11,3,1,1.97,1.86,0.97,1.92,1.95,2.97,1.02,4.02,10.02,14.07,9.98,12.93,25.92,43.99,65.31,114.34,55.75,58.59,45.14,13.45,.,.
GBRTENW,2002,1,interm,3,68,460.02,0,1,5,8.87,10.22,15.47,6.71,18.5,15.83,14.34,21.08,32.05,31.15,32.94,30.84,50.85,53.99,55.27,55.92,33.45,22.47,15.75,6.73,.,.
GBRTENW,2002,1,interm,3,69,13638.89,0,2,0,0.99,0.93,1.93,0.96,2.92,5.94,12.29,49.18,131.2,344.68,643.74,1154.05,2100.64,3135.5,3068.74,2983.2,2017.13,966.07,796.8,169.27,.,.
GBRTENW,2002,1,interm,3,70,862.59,2.03,0,0,0,0.93,4.83,1.92,0.97,7.92,7.17,12.05,21.03,30.15,28.94,53.72,78.76,135.98,168.81,307.38,185.49,121.88,87.13,34.75,.,.
GBRTENW,2002,1,interm,3,71,383.63,0,0,0,0,0,0,0,0,0,0,1,3,10.05,7.98,27.86,41.87,92.99,112.54,86.33,61.83,24.5,18.9,5.6,.,.
GBRTENW,2002,1,interm,3,72,1608.12,2.03,2,0,0.99,1.86,0.97,0,3.89,1.98,3.07,14.05,31.05,66.32,106.79,188.03,266.19,362.94,310.49,245.46,151.03,94.43,78.74,15.69,.,.
GBRTENW,2002,1,interm,3,73,2275.49,7.11,8,2,2.96,3.71,2.9,2.87,2.92,10.88,12.29,19.07,22.03,43.21,62.88,95.51,185.44,353.94,468.25,969.51,487.56,481.95,331.74,150.21,.,.
GBRTENW,2002,1,interm,3,74,1797.24,0,0,0,0.99,0,2.9,3.83,4.87,11.87,17.42,35.13,60.09,83.41,112.78,153.21,246.25,332.95,343.65,387.89,247.33,140.57,109.18,31.39,.,.
GBRTENW,2002,1,interm,3,75,300.4,2.03,0,0,0,0,0,0,1.95,0.99,3.07,4.02,4.01,10.05,9.98,17.91,34.89,62.99,46.22,102.3,57.78,44.52,37.79,6.73,.,.
GBRTENW,2002,1,interm,3,76,2685.77,14.22,4,6,0.99,5.57,4.83,2.87,8.76,9.9,16.39,34.13,62.09,104.51,135.73,226.83,364.9,525.92,553.66,604.47,374.03,230.44,188.97,41.48,.,.
GBRTENW,2002,1,interm,3,77,2424.17,0,0,0,0,0,2.9,22.04,64.26,144.47,274.58,370.39,389.6,357.74,292.43,233.79,145.56,78.99,36.17,11.26,8.11,3.15,3.15,0,.,.
GBRTENW,2002,1,interm,3,78,930.14,0,0,0,0,0,0.97,0.96,11.68,37.6,66.59,79.3,101.15,115.56,100.8,112.42,100.7,94.98,64.31,43.11,33.45,9.66,6.3,3.36,.,.
GBRTENW,2002,1,interm,3,79,585.66,2.03,4,0,0,0,2.9,5.75,11.68,26.72,37.91,55.21,75.11,55.27,59.88,54.72,49.85,61.99,41.2,41.44,23.31,18.13,13.65,4.48,.,.
GBRTENW,2002,1,interm,3,80,459.75,0,0,0,0,0,0,0,0,3.96,1.02,3.01,9.01,14.07,23.95,45.76,50.85,102.98,80.39,124.74,78.05,46.69,38.84,7.85,.,.
GBRTENW,2002,1,interm,3,81,556.48,0,0,0,0,0.93,4.83,5.75,7.79,23.75,22.54,31.12,39.06,42.21,43.91,55.71,63.81,77.99,74.36,62.73,42.57,20.16,16.8,3.36,.,.
GBRTENW,2002,1,interm,3,82,1369.5,1.02,0,0,0.99,0.93,0.97,2.87,6.82,12.86,20.49,22.08,28.04,49.24,61.88,88.54,161.51,233.96,294.41,382.88,201.71,181.17,138.57,42.6,.,.
GBRTENW,2002,1,interm,3,83,463.52,0,1,0,0,0,0.97,0,0.97,2.97,4.1,9.03,8.01,19.09,20.96,41.78,51.84,58.99,98.47,145.33,78.05,67.28,49.34,17.94,.,.
GBRTENW,2002,1,interm,3,84,1282.54,2.03,0,1,0.99,1.86,0.97,1.92,3.89,5.94,12.29,19.07,25.04,34.17,76.85,99.49,138.58,191.97,250.2,416.29,223,193.29,141.72,51.56,.,.
GBRTENW,2002,1,interm,3,85,368.42,0,1,0,0,1.86,0,3.83,2.92,2.97,4.1,8.03,8.01,8.04,13.97,23.88,51.84,61.99,81.39,94.59,67.91,26.67,19.95,6.73,.,.
GBRTENW,2002,1,interm,3,86,1550.94,1.02,0,0,0,0,0.97,3.83,1.95,7.92,9.22,16.06,28.04,24.12,53.89,94.51,161.51,255.96,315.52,576.42,321.32,255.1,188.97,66.14,.,.
GBRTENW,2002,1,interm,3,87,1560.53,1.02,0,1,0,1.86,0.97,0,7.79,3.96,9.22,5.02,10.02,27.13,35.93,63.67,127.61,248.96,366.76,649.62,364.91,284.71,215.21,69.5,.,.
GBRTENW,2002,1,interm,3,88,218.71,0,0,0,0,0,0,0,0,0,0,0,4.01,4.02,2,8.95,15.95,37.99,43.21,102.58,55.75,46.83,36.74,10.09,.,.
GBRTENW,2002,1,interm,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2002,1,interm,3,90,1032.87,1027.87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2002,1,interm,3,91,936.52,395.1,49,12,21.69,15.79,23.2,22.04,31.16,30.68,27.66,28.11,42.06,55.27,41.92,27.86,28.91,29,29.14,25.95,14.19,11.76,8.4,3.36,.,.
GBRTENW,2002,1,interm,3,92,119.8,116.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2002,1,interm,3,93,2370.65,1.02,21,24,47.32,276.74,333.46,251.99,261.9,205.82,167,133.5,131.2,89.44,73.86,69.64,75.77,70.99,66.32,69.68,51.7,17.99,15.75,2.24,.,.
GBRTENW,2002,1,interm,3,94,1297.63,2.03,3,1,1.97,10.22,19.33,17.25,27.26,41.56,45.08,64.24,79.12,69.34,71.86,79.59,133.6,172.97,193.93,264.28,159.14,105.14,86.08,19.06,.,.
GBRTENW,2002,1,interm,3,95,135.54,3.05,5,5,3.94,11.14,9.67,9.58,6.82,12.86,16.39,13.05,8.01,8.04,5.99,2.98,8.97,0,3.01,2.03,2.03,0,0,0,.,.
GBRTENW,2002,1,interm,3,96,185.65,2.03,11,11,4.93,1.86,8.7,3.83,11.68,6.93,7.17,14.05,11.02,12.06,10.98,10.94,11.96,22,11.05,12.45,8.11,4.34,2.1,2.24,.,.
GBRTENW,2002,1,interm,3,97,75.62,0,0,0,0,0.93,4.83,1.92,9.74,16.82,14.34,7.03,11.02,3.01,2.99,1.99,0,1,0,0,0,0,0,0,.,.
GBRTENW,2002,1,interm,3,98,575.51,0,0,0,0,25.07,69.59,114.98,95.41,103.9,53.28,34.13,29.04,12.06,10.98,11.94,3.99,5,1,5.14,3.04,2.1,2.1,0,.,.
GBRTENW,2002,1,interm,3,99,272.16,12.19,9,1,11.83,8.36,6.77,5.75,11.68,17.81,23.56,22.08,14.02,15.07,10.98,12.93,18.94,21,22.11,27.07,12.16,14.91,11.55,3.36,.,.
GBRTENW,2002,1,interm,3,100,2527.74,0,0,0,3.94,64.08,170.12,231.87,325.18,323.58,307.36,253.95,216.33,190.93,105.79,96.5,79.76,57.99,53.26,47.1,33.45,13.65,13.65,0,.,.
GBRTENW,2002,1,interm,3,101,77.52,4.06,0,1,0.99,5.57,9.67,17.25,4.87,9.9,7.17,3.01,2,0,2.99,1.99,3.99,1,0,2.06,1.01,1.05,1.05,0,.,.
GBRTENW,2002,1,interm,3,102,1511.66,14.22,12,5,3.94,104.01,128.55,147.55,197.64,200.88,151.63,128.48,110.17,82.4,56.89,52.73,42.87,36.99,16.08,19.62,11.15,8.47,7.35,1.12,.,.
GBRTENW,2002,1,interm,3,103,185.25,0,0,0,0.99,0.93,0.97,1.92,1.95,6.93,5.12,6.02,3,10.05,19.96,14.92,30.91,40.99,23.11,17.48,12.16,5.32,4.2,1.12,.,.
GBRTENW,2002,1,interm,3,104,1141.22,0,1,3,3.94,15.79,18.36,18.2,27.26,34.63,32.79,32.12,40.06,42.21,48.9,40.79,67.79,136.98,163.79,413.6,217.93,195.67,139.62,56.05,.,.
GBRTENW,2003,1,interm,3,0,253852,1809,305,189,244,808,1229,1323,1937,2672,3646,4969,7725,12286,15935,22750,32368,42670,46959,54028,31936,22092,17522,4570,.,.
GBRTENW,2003,1,interm,3,1,323.37,0,0,0,0,0,0.93,1.92,0,0,1,1.02,3.02,2,6.03,10.03,34.08,43.06,73.57,146.71,74.14,72.57,49.09,23.48,.,.
GBRTENW,2003,1,interm,3,2,24.42,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.01,4.03,11.36,7.11,4.25,3.13,1.12,.,.
GBRTENW,2003,1,interm,3,3,257.37,0,0,0,0,0.97,1.86,5.76,5.73,5.02,5.97,12.19,17.14,13.98,12.06,25.08,36.08,42.06,36.28,37.19,22.34,14.84,11.49,3.35,.,.
GBRTENW,2003,1,interm,3,4,929.19,15.3,6.1,1.86,1.87,2.9,2.8,1.92,9.55,8.02,15.92,19.3,22.18,26.96,44.22,52.17,110.26,168.25,181.4,238.21,144.23,93.99,78.34,15.65,.,.
GBRTENW,2003,1,interm,3,5,150.54,19.39,14.23,3.72,1.87,1.93,2.8,0.96,0.95,2.01,2.99,3.05,6.05,8.99,8.04,16.05,10.02,15.02,18.14,14.33,10.16,4.18,4.18,0,.,.
GBRTENW,2003,1,interm,3,6,142.31,1.02,0,0.93,0.93,0,0,4.8,17.18,32.1,28.86,22.34,14.11,8.99,4.02,2.01,3.01,1,1.01,0,0,0,0,0,.,.
GBRTENW,2003,1,interm,3,7,148.67,0,0,0,0,0,0,0.96,1.91,6.02,22.89,29.45,23.18,10.98,15.07,8.03,8.02,11.02,8.06,3.08,2.03,1.04,1.04,0,.,.
GBRTENW,2003,1,interm,3,8,131.78,7.14,4.07,1.86,3.74,2.9,4.66,0.96,6.68,6.02,1,4.06,5.04,7.99,7.03,18.06,21.05,7.01,10.08,12.43,6.09,6.34,5.22,1.12,.,.
GBRTENW,2003,1,interm,3,9,81.78,1.02,0,1.86,0.93,0,1.86,0,3.82,9.03,2.99,2.03,4.03,9.99,8.04,7.02,7.02,8.01,11.09,3.05,3.05,0,0,0,.,.
GBRTENW,2003,1,interm,3,10,1015.17,0,0,0,0,1.93,3.73,5.76,0.95,13.04,29.85,50.78,89.71,137.81,139.68,133.43,119.28,117.18,88.69,83.34,54.85,28.49,24.02,4.47,.,.
GBRTENW,2003,1,interm,3,11,4161.26,0,0,0,0,0,0,0.96,3.82,22.07,47.76,112.72,239.89,401.44,479.35,562.83,647.52,683.02,551.26,408.6,271.19,137.41,128.47,8.94,.,.
GBRTENW,2003,1,interm,3,12,3300.07,0,0,0,0,0,0,0,10.5,12.04,41.79,60.93,98.78,167.77,234.15,440.43,544.28,648.97,597.62,442.81,308.77,134.04,112.8,21.24,.,.
GBRTENW,2003,1,interm,3,13,4663.84,0,0,0,0,0,5.59,2.88,11.46,18.05,38.81,62.96,132.04,337.53,388.9,584.9,816.92,867.3,744.76,651.73,441.82,209.91,178.6,31.3,.,.
GBRTENW,2003,1,interm,3,14,2881.33,0,0,0,0,0,0,1.92,4.77,12.04,27.86,51.79,102.81,217.7,264.29,392.28,492.16,503.76,457.54,352.42,223.45,128.97,105.49,23.48,.,.
GBRTENW,2003,1,interm,3,15,1365.3,0,2.03,0,0.93,1.93,0,0.96,3.82,14.04,18.91,39.61,72.57,109.85,140.69,214.7,219.52,234.35,171.32,120.06,83.29,36.78,33.42,3.35,.,.
GBRTENW,2003,1,interm,3,16,3073.83,0,0,0,0,0,0,0.96,5.73,11.03,38.81,71.09,146.15,263.64,365.79,430.4,505.19,522.78,414.2,298.06,204.15,93.91,79.38,14.53,.,.
GBRTENW,2003,1,interm,3,17,1356.96,0,0,0,0,0,0,0,1.91,6.02,16.92,29.45,50.4,89.88,113.56,169.55,201.47,249.37,254.97,173.47,114.77,58.69,39.69,19,.,.
GBRTENW,2003,1,interm,3,18,569.99,0,0,0,0,0,0,0,0,3.01,2.99,13.2,26.21,70.9,73.36,86.28,83.2,76.11,83.65,51.09,42.66,8.43,7.31,1.12,.,.
GBRTENW,2003,1,interm,3,19,17217.39,0,0,0,0,0,2.8,0.96,7.64,27.08,93.54,234.59,567.48,1182.36,1802.82,2445.96,3118.32,3461.19,2693.82,1578.82,1120.29,458.53,394.81,63.72,.,.
GBRTENW,2003,1,interm,3,20,1104.07,0,1.02,0,0,0.97,2.8,10.57,20.05,28.08,44.78,67.03,60.48,101.86,94.46,129.42,128.3,142.21,133.03,139.02,77.19,61.83,42.82,19,.,.
GBRTENW,2003,1,interm,3,21,67.72,0,0,0,0,0,0,0,0,0,2.99,0,2.02,3.99,5.02,7.02,9.02,10.02,11.09,16.55,8.13,8.43,7.31,1.12,.,.
GBRTENW,2003,1,interm,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2003,1,interm,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2003,1,interm,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2003,1,interm,3,25,9262.77,0,0,0,0,0,0,0,0,0,3.98,18.28,55.44,174.76,400.96,762.48,1269.98,1843.77,2213.11,2520.02,1516.41,1003.61,814.69,188.93,.,.
GBRTENW,2003,1,interm,3,26,184.82,0,0,0,0,1.93,1.86,3.84,5.73,8.02,17.91,12.19,14.11,17.98,10.05,13.04,18.04,14.02,23.18,22.91,10.16,12.75,9.4,3.35,.,.
GBRTENW,2003,1,interm,3,27,2926.86,0,0,0,0,0,0.93,0,2.86,3.01,7.96,14.22,39.31,96.87,190.93,308,434.02,587.88,627.85,613.01,359.55,253.46,210.98,42.48,.,.
GBRTENW,2003,1,interm,3,28,1844.76,1.02,1.02,2.79,1.87,0,0,1.92,0,12.04,29.85,56.87,76.6,178.75,192.94,254.83,300.71,283.43,266.06,184.06,122.9,61.17,52.22,8.94,.,.
GBRTENW,2003,1,interm,3,29,1716.38,2.04,8.13,13.97,12.15,13.53,15.84,19.22,49.64,70.21,77.62,112.72,160.27,199.72,214.05,230.75,227.53,154.23,92.72,42.03,30.47,11.56,10.44,1.12,.,.
GBRTENW,2003,1,interm,3,30,2249.64,1.02,14.23,8.38,22.44,23.2,17.7,14.41,16.23,33.1,46.77,44.68,74.59,134.81,169.83,261.85,328.77,371.56,367.84,298.22,179.78,118.45,96.09,22.36,.,.
GBRTENW,2003,1,interm,3,31,3643.86,0,3.05,8.38,3.74,3.87,13.98,20.18,29.59,44.13,52.74,97.49,149.18,266.63,358.76,443.44,589.38,605.91,556.3,397.12,286.42,110.7,95.05,15.65,.,.
GBRTENW,2003,1,interm,3,32,553.55,0,0,0,2.8,0.97,0,0,0,0,5.97,9.14,7.06,27.96,32.16,49.16,77.18,122.18,102.79,116.18,83.29,32.89,25.07,7.83,.,.
GBRTENW,2003,1,interm,3,33,8129.67,4.08,11.18,9.31,10.28,29.96,25.16,11.53,42.96,55.17,86.57,142.17,306.42,583.19,726.56,985.2,1262.97,1489.23,1295.01,1052.71,718.09,334.62,280.96,53.66,.,.
GBRTENW,2003,1,interm,3,34,1717.95,2.04,3.05,4.66,1.87,3.87,3.73,8.65,9.55,18.05,20.9,25.39,48.38,68.9,93.46,137.45,235.55,318.48,351.72,362.27,220.4,141.87,112.8,29.07,.,.
GBRTENW,2003,1,interm,3,35,2962.84,0,0,0,0.93,4.83,6.52,7.69,21,34.1,32.84,45.7,75.6,108.85,177.87,330.07,432.01,514.77,545.21,624.83,370.72,254.11,185.92,68.19,.,.
GBRTENW,2003,1,interm,3,36,24.34,1.02,0,0,0,0,0,0,0,1,1,2.03,1.01,0,1,0,1,4.01,6.05,6.23,4.06,2.16,1.04,1.12,.,.
GBRTENW,2003,1,interm,3,37,640.02,36.73,9.15,8.38,10.28,7.73,21.43,20.18,20.05,22.07,17.91,23.36,38.3,42.94,47.23,53.17,59.14,48.07,64.5,89.39,43.67,45.72,33.42,12.3,.,.
GBRTENW,2003,1,interm,3,38,450.07,11.22,4.07,5.59,1.87,0.97,2.8,4.8,8.59,7.02,18.91,9.14,13.1,13.98,20.1,47.15,43.1,63.09,77.6,96.97,44.69,52.28,35.51,16.77,.,.
GBRTENW,2003,1,interm,3,39,3733.98,0,0,0,0,0,0,0,0,0,0,1.02,4.03,18.97,31.15,64.21,214.5,567.85,967.48,1864.76,1046.15,818.61,647.57,171.04,.,.
GBRTENW,2003,1,interm,3,40,334.29,0,0,0,0.93,0.97,1.86,1.92,17.18,29.09,38.81,51.79,53.42,46.94,35.17,18.06,19.04,9.01,9.07,1.02,1.02,0,0,0,.,.
GBRTENW,2003,1,interm,3,41,625.43,0,0,0,1.87,20.3,86.65,135.47,158.47,104.31,61.7,27.42,18.14,2,3.01,0,1,1,2.02,2.06,1.02,1.04,1.04,0,.,.
GBRTENW,2003,1,interm,3,42,78.77,0,0,0,0,0.97,0.93,0.96,2.86,1,0,1.02,1.01,2,2.01,4.01,10.02,11.02,17.13,23.82,12.19,11.64,9.4,2.24,.,.
GBRTENW,2003,1,interm,3,43,1266.12,13.26,1.02,0,0,2.9,1.86,5.76,11.46,26.08,47.76,57.89,98.78,143.8,152.75,161.53,192.45,169.25,113.88,65.68,48.75,16.93,13.58,3.35,.,.
GBRTENW,2003,1,interm,3,44,2557.03,0,0,0.93,0,0.97,0.93,0,0.95,0,0,0,0,12.98,32.16,92.3,298.7,573.86,763.91,779.34,532.22,247.12,205.76,41.36,.,.
GBRTENW,2003,1,interm,3,45,1709.84,4.08,11.18,3.72,0,0.97,0,0,0,1,3.98,5.08,7.06,20.97,27.13,73.24,181.43,299.45,444.44,626.12,357.52,268.6,218.29,50.31,.,.
GBRTENW,2003,1,interm,3,46,589.62,6.12,4.07,8.38,5.61,18.36,27.02,31.71,48.69,68.2,66.67,42.65,47.37,36.95,31.15,27.09,26.06,21.03,32.25,40.23,25.39,14.84,11.49,3.35,.,.
